timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1757619195597.0483,190352,April7,April7,1192.3727163661435,1529.7276414873527,1642.946257712117,-0.6843278631419025,0.1827743066075522,-0.18375032512109915,0.6815605230569449
1757619195597.0483,190352,UWB2,UWB2,-1223.0603901213374,2021.7751578536377,1719.6132021821495,0.500445199490539,0.5015154847210924,-0.4945420546524121,0.5034530534935837
1757619195597.0483,190352,UWB3,UWB3,1879.2455307835614,-1460.325301996573,1388.3640295710056,-0.7062233835445229,-0.0007012025908422355,0.7079864258055187,-0.0018060246341835458
1757619195597.0483,190352,UWB4,UWB4,-749.4274452648862,-1868.4357141221199,1445.0704129458586,-0.1373779254737783,0.5952969375317905,0.09752004542433468,0.7856454050640329
1757619195597.0483,190352,UWB1,UWB1,-168.85985249837256,-443.428116691219,238.4576597643301,0.018892670250812527,0.3391848752385462,0.06662315343029049,0.9381673853035023
1757619195597.0483,190352,LeftRS,LeftRS,-215.1973394959333,-481.449930866677,250.674452958994,-0.006136520089767123,-0.5500311459261468,0.8350954422899277,-0.006609379618988405
1757619195607.1912,190353,April7,April7,1192.3845089261315,1529.7213541758206,1642.9439183426,-0.684319762805645,0.18270301807098013,-0.1837590263488166,0.6815854235946627
1757619195607.1912,190353,UWB2,UWB2,-1223.0071005861294,2021.8382894247823,1719.60375450768,0.5010308717734158,0.5006794039887634,-0.4961546253656544,0.5021143173418728
1757619195607.1912,190353,UWB3,UWB3,1879.250149972227,-1460.3137216893822,1388.348282027146,-0.7062676391991871,-0.000496216604658296,0.7079416772639067,-0.002087386369306915
1757619195607.1912,190353,UWB4,UWB4,-749.3825063086209,-1868.4717882366037,1445.2846601266067,-0.14138549678730913,0.5985577560088808,0.09471662606354748,0.7827946823829076
1757619195607.1912,190353,UWB1,UWB1,-168.8525211217582,-443.41566488769803,238.47697838349697,0.0187705088189628,0.3393061393666489,0.06660974794918928,0.9381269387801008
1757619195607.1912,190353,LeftRS,LeftRS,-215.19422572346926,-481.4403944165753,250.65122856114527,-0.006293813121084924,-0.5505700826227182,0.8347384748063312,-0.0066821190658387115
1757619195616.1975,190354,April7,April7,1192.3743544486335,1529.7305731587373,1642.951095283162,-0.6843179783603575,0.1827047697910425,-0.18376766786469836,0.6815844157813216
1757619195616.1975,190354,UWB2,UWB2,-1223.0521427190245,2021.8000782739698,1719.5906329364486,0.5008699862532999,0.5014417215454833,-0.49521523431438685,0.5024413681884368
1757619195616.1975,190354,UWB3,UWB3,1879.2642089395881,-1460.3022204940846,1388.3726982393646,-0.7060779399586038,-0.0004901160488409969,0.7081320523265089,-0.001642850546967389
1757619195616.1975,190354,UWB4,UWB4,-749.3744044324168,-1868.4448184624177,1445.2991860334316,-0.14157085037909606,0.5985124358629181,0.09489888532239328,0.7827737604218369
1757619195616.1975,190354,UWB1,UWB1,-168.85440613337673,-443.4241577101631,238.46661452457172,0.019007687334066648,0.33922475569853466,0.06653854625947685,0.9381566472637474
1757619195616.1975,190354,LeftRS,LeftRS,-215.19796422558778,-481.4268314924637,250.65137451947038,-0.006961008610983841,-0.5512271693727286,0.834303809133903,-0.0061078776270574375
