timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1759344792482.917,209038,LeftRS2,LeftRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792482.917,209038,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792482.917,209038,LeftRS4,LeftRS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792482.917,209038,UWB1,UWB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792486.9185,216163,LeftRS2,LeftRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792486.9185,216163,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792486.9185,216163,LeftRS4,LeftRS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792486.9185,216163,UWB1,UWB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792493.917,216164,LeftRS2,LeftRS2,3762.1249365148437,2701.4067175856862,1295.2316100521916,0.18599554490067643,0.1535440976772476,0.9482688343552227,-0.20643663709760374
1759344792493.917,216164,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792493.917,216164,LeftRS4,LeftRS4,-1944.6523194178378,-2589.430252002819,208.71699563783608,-0.1668021305081495,-0.014695666400144438,0.893388614234023,-0.4169147042309852
1759344792493.917,216164,UWB1,UWB1,-1081.874552810668,2776.0914878731437,1737.944950747744,-0.0048264362792985625,-0.043149671649923366,-0.5799539738309866,0.8134913641748098
1759344792503.917,216165,LeftRS2,LeftRS2,3762.096961985831,2701.384130713912,1295.2383844159494,0.18740836080557316,0.1538822275367348,0.9481457838973383,-0.20547004362242843
1759344792503.917,216165,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344792503.917,216165,LeftRS4,LeftRS4,-1944.6454503141965,-2589.4176516878956,208.70102033174115,-0.16675563649307118,-0.014162917090162083,0.8935220380925848,-0.4166657376364914
