timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1759345269355.3547,263849,LeftRS2,LeftRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269355.3547,263849,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269355.3547,263849,LeftRS4,LeftRS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269355.3547,263849,UWB1,UWB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269363.3555,263850,LeftRS2,LeftRS2,4264.4018492928,2607.566231311134,726.9960773564445,-0.018945893470088522,-0.34029331191190026,0.1827364921804011,0.9221978580620607
1759345269363.3555,263850,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269363.3555,263850,LeftRS4,LeftRS4,3745.7624390731735,2741.6935781607517,1263.953653859927,-0.36046291937263747,0.5583220843174824,0.7449070420227898,0.05879143360724895
1759345269363.3555,263850,UWB1,UWB1,3742.450301828577,2759.2708232460436,168.4032648628273,-0.6556004396457292,0.37118837404272753,0.3074187344779894,0.5812925048577475
1759345269372.3557,263851,LeftRS2,LeftRS2,4264.359578111252,2607.504053510228,726.9854261697839,-0.018639877965748973,-0.34111029185538294,0.18283773086405286,0.9218821442637023
1759345269372.3557,263851,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269372.3557,263851,LeftRS4,LeftRS4,3745.716932829505,2741.6312993509955,1263.8884069456878,-0.35895280861798307,0.5597326707113346,0.7446028451214004,0.058470689757641255
1759345269372.3557,263851,UWB1,UWB1,3742.4843399599677,2759.24789387235,168.42480098733472,-0.6550119331642961,0.3720110355525905,0.3078137672965823,0.5812209919661768
1759345269382.356,263852,LeftRS2,LeftRS2,4264.362147058834,2607.5296202677,726.9966115751978,-0.018741290992107362,-0.34137998491561594,0.18298972663274427,0.9217500907826571
1759345269382.356,263852,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269382.356,263852,LeftRS4,LeftRS4,3745.7773518648764,2741.6368057226364,1263.9303444776842,-0.35947818640956813,0.5596959547724027,0.7443917774196791,0.058281673080543106
1759345269382.356,263852,UWB1,UWB1,3742.3039214057426,2759.0762109461803,168.50328635551224,-0.6554252338552307,0.3707226218508135,0.30744912997543,0.5817710313785193
1759345269391.3606,263853,LeftRS2,LeftRS2,4263.790401531935,2605.7496613491066,727.811758523766,-0.01791108737626565,-0.33170463237602565,0.17702106099702747,0.9264527909034396
1759345269391.3606,263853,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759345269391.3606,263853,LeftRS4,LeftRS4,3745.7167233040714,2741.6208404766376,1263.882249308783,-0.35894812542308746,0.5598784234885761,0.7445310421651907,0.05801656159764352
1759345269391.3606,263853,UWB1,UWB1,3742.4420602655496,2759.3120286629432,168.36351604063464,-0.6554519855460441,0.37094286635411733,0.3076829493159641,0.5814768157415822
1759345269402.3562,263854,LeftRS2,LeftRS2,4264.508115121053,2607.7712630826595,726.8735903360711,-0.01853814833639424,-0.341495304201174,0.18335713763881753,0.9216384618394055
