timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1761310027307.029,84197,Head4,Head4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761310027316.03,84198,Head4,Head4,324.1957276358834,454.8701533060307,223.7618994457496,-0.008014193384697626,0.016342519694391537,-0.7656376609720593,0.643014515276028
1761310027326.5715,84199,Head4,Head4,324.198090093068,454.85222693671153,223.74304078277805,-0.008196462935498978,0.01641230455852269,-0.7655251090962178,0.643144432921291
1761310027336.5703,84200,Head4,Head4,324.21787935922305,454.90140236778456,223.73256668337794,-0.00827449205288178,0.01646815797331615,-0.765667761189488,0.6429721704936459
1761310027345.573,84201,Head4,Head4,324.19040901456844,454.8751655093913,223.7179166853916,-0.008318520265864843,0.016393844736200015,-0.7656303845831598,0.6430180077403702
1761310027356.1167,84202,Head4,Head4,324.1492157927298,454.83089044349396,223.7130702997248,-0.008130457808659031,0.016436504167412522,-0.765541774787743,0.6431248152896986
1761310027366.1072,84203,Head4,Head4,324.14409712476856,454.82621322417776,223.73664965519274,-0.008195147378295742,0.016441133737218186,-0.7655286739299572,0.6431394701555211
1761310027376.106,84204,Head4,Head4,324.137223959298,454.83389662738404,223.7448071612117,-0.008138011441869583,0.016373224363995284,-0.7656095955010467,0.6430455952499963
1761310027386.2598,84205,Head4,Head4,324.15576776986165,454.86242125651216,223.77239148811216,-0.008155596646848888,0.016429976850436998,-0.7656098812527229,0.6430435847065263
1761310027397.1658,84206,Head4,Head4,324.1808932897645,454.88871602070304,223.76435545954584,-0.00806473865825434,0.01644135405854596,-0.7656155074355605,0.6430377412261935
1761310027406.1711,84207,Head4,Head4,324.20197923267153,454.87961631728626,223.74435591423358,-0.008182006699049896,0.01634627894373403,-0.7656500729534462,0.6429975269917084
1761310027416.2415,84208,Head4,Head4,324.18034027021537,454.8639232350396,223.71572531280768,-0.008236283030292594,0.016398252930473322,-0.7656184245424948,0.6430331942782901
1761310027426.2415,84209,Head4,Head4,324.17296319629264,454.86144778253043,223.70662498359562,-0.008310317345403974,0.01643565928736567,-0.7656057344046586,0.6430463958192376
1761310027436.121,84210,Head4,Head4,324.16491525577817,454.84616040183295,223.73707377994384,-0.008145728687877768,0.016458034533167885,-0.7656025920859656,0.6430516707036061
1761310027447.6538,84211,Head4,Head4,324.18477241309637,454.85134204178445,223.7597310616676,-0.008275384171760736,0.016372493853556422,-0.7656327530192046,0.643016288258749
1761310027456.3738,84212,Head4,Head4,324.1841867991425,454.85774160980725,223.76105011316082,-0.008117110372332755,0.016273917592339995,-0.7656020511525773,0.6430573624462811
1761310027466.155,84213,Head4,Head4,324.1707406513306,454.84730482360163,223.76041071981217,-0.008197115132133139,0.016422866814210284,-0.765589766342635,0.6430671865524962
1761310027476.0334,84214,Head4,Head4,324.16661035697456,454.8683870613898,223.73039983819166,-0.00824778394156284,0.016280796245036106,-0.7657370541044389,0.6428947609874703
1761310027485.723,84215,Head4,Head4,324.15101806787436,454.88986398191184,223.70658261118618,-0.00823560427806055,0.016412139071928195,-0.7656355901080675,0.6430124102014908
1761310027496.2473,84216,Head4,Head4,324.1518680763323,454.86377757364744,223.72234915170654,-0.008289593017315272,0.016375798031259985,-0.7656287239990345,0.6430208183830887
1761310027507.0994,84217,Head4,Head4,324.1748801982568,454.86188330038664,223.73887186157992,-0.00802799945711953,0.016453010278613615,-0.7656581415885101,0.6429871382047369
1761310027517.0994,84218,Head4,Head4,324.20220499621746,454.88129672712444,223.76251292799375,-0.008029988265111023,0.01638106292615735,-0.7656379736318016,0.6430129651872193
1761310027526.0654,84219,Head4,Head4,324.20386092700033,454.8786966015603,223.7757782661639,-0.008165179827675699,0.01640951583862386,-0.7656307337669808,0.6430191576770932
1761310027535.0652,84220,Head4,Head4,324.18450044583136,454.85145920528726,223.7629352351062,-0.008372460785441713,0.016287973332858825,-0.7655474108238245,0.643118780324477
1761310027546.3242,84221,Head4,Head4,324.1744353298761,454.87384319946017,223.7313829036969,-0.008320958335007492,0.01637393584235772,-0.765611907654608,0.6430404829673553
1761310027555.241,84222,Head4,Head4,324.13676597709883,454.84847500393664,223.6984781461799,-0.008236410277274384,0.016344577975372702,-0.7656426687200297,0.643005692161292
1761310027565.247,84223,Head4,Head4,324.1504331209342,454.8584231813759,223.70388123802508,-0.00807524430111236,0.016383961557073543,-0.7656016619344747,0.6430555586233152
1761310027575.292,84224,Head4,Head4,324.1545413925717,454.862854260896,223.70394694889063,-0.008107583289253706,0.016420631699470313,-0.7656473589887374,0.6429998068595121
1761310027586.2917,84225,Head4,Head4,324.19467930560455,454.86357211766557,223.7589958954526,-0.008141306073344312,0.016346588599121695,-0.7656238163305905,0.6430292995221708
1761310027596.6929,84226,Head4,Head4,324.3885492337681,454.8733170816191,223.82275139723603,-0.007315629052880317,0.01603605556411707,-0.7658901966888632,0.6427297512247273
1761310027606.6191,84227,Head4,Head4,324.2025840880597,454.87750836043364,223.76303575345477,-0.008094140936388277,0.016297388956594785,-0.7656212652625348,0.6430341811859573
1761310027616.7817,84228,Head4,Head4,324.185218763798,454.8633685460566,223.73686441168329,-0.008155694859773752,0.016329539226122125,-0.7656501047870158,0.6429982486987414
1761310027627.2517,84229,Head4,Head4,324.16317833015614,454.8649211697121,223.70473552552514,-0.008128871836377215,0.016516906431964937,-0.7655655200021336,0.6430945092507386
1761310027636.1343,84230,Head4,Head4,324.1713079296427,454.84495191845053,223.69311197835975,-0.008257624190818427,0.01631208804622754,-0.7656452848839683,0.643003129977796
1761310027646.153,84231,Head4,Head4,324.1896534753959,454.8759533063981,223.71098865104727,-0.008165116778483512,0.01635391979535547,-0.7656700077637846,0.6429738092537883
