timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1757624857557.8213,756539,April7,April7,1193.4360461107228,1531.5265083885417,1644.2152045874925,-0.6848826438324648,0.19472287852782405,-0.19117913039231768,0.6756251215410278
1757624857557.8213,756539,UWB2,UWB2,-1223.0517465491341,2027.2366843869813,1718.1155689248667,0.464876636352391,0.5085611956925506,-0.49032766755690815,0.5336984182454098
1757624857557.8213,756539,UWB3,UWB3,1879.0790894244049,-1460.5449238688273,1387.6417239065045,-0.7030361447076916,-0.0050478748542831416,0.7110918651674722,-0.007940874425836615
1757624857557.8213,756539,UWB4,UWB4,-750.3856961076973,-1868.9117536145493,1444.254479989815,-0.10274356967971154,0.6001983508667199,0.05429626815091262,0.7913644001161692
1757624857557.8213,756539,UWB1,UWB1,171.17444914244686,363.8072698448814,545.5210898059173,0.049952209153350434,0.4436841964684221,-0.23449341272447344,0.8635171972773329
1757624857557.8213,756539,LeftRS,LeftRS,97.69012226314625,378.66271533757805,560.9688157490699,-0.2404649694546183,-0.6368364860004854,0.6983213581221351,0.2212762286243142
1757624857565.8127,756540,April7,April7,1193.5813484866512,1531.4209017595651,1643.9088691883148,-0.683841348088684,0.19505034994667134,-0.19031467354286818,0.676828410059894
1757624857565.8127,756540,UWB2,UWB2,-1223.076351014152,2027.2369335571912,1718.1453203337915,0.46482821656833156,0.5091170612328888,-0.4895386044125682,0.5339349228448035
1757624857565.8127,756540,UWB3,UWB3,1879.0543125290762,-1460.569419181615,1387.7204273597904,-0.7029680444020799,-0.004883657755344119,0.7111650365419557,-0.007507944906767476
1757624857565.8127,756540,UWB4,UWB4,-750.3815934327303,-1868.895510976716,1444.2799934748484,-0.10314416831104364,0.6002337263922576,0.054238360496612244,0.7912894252391645
1757624857565.8127,756540,UWB1,UWB1,171.18970394444196,363.789832467765,545.5423082511832,0.049840833504613505,0.4438578312717264,-0.23427875011256022,0.8634926659677091
1757624857565.8127,756540,LeftRS,LeftRS,97.7174064237605,378.651595002998,560.9785825829516,-0.24075192565633888,-0.6372287358455617,0.6978309181124414,0.2213821542757666
1757624857574.858,756541,April7,April7,1193.463061006546,1531.520259707727,1644.2529974725858,-0.6848740611933264,0.1947362543077835,-0.19128871841132847,0.6755989474320439
1757624857574.858,756541,UWB2,UWB2,-1223.0815953141048,2027.2321901020523,1718.1289864627356,0.46493558373190247,0.5092269385919204,-0.4892238966035302,0.5340250995826263
1757624857574.858,756541,UWB3,UWB3,1879.0961399337937,-1460.5322535867713,1387.7231570143445,-0.702777892490376,-0.004545305768331734,0.7113555355732496,-0.0074750271941436425
1757624857574.858,756541,UWB4,UWB4,-750.3658207779607,-1868.8354673853735,1444.261095689121,-0.10448404836976599,0.6003795517450824,0.0553628939088853,0.7909250454124411
1757624857574.858,756541,UWB1,UWB1,171.21793876744724,363.7655432887129,545.5713832530009,0.050005089308347794,0.4440522823149098,-0.2342163706897578,0.8634001119499011
1757624857574.858,756541,LeftRS,LeftRS,97.72906902535547,378.66409090326505,560.9619623457222,-0.2410042776133469,-0.6374868324296743,0.6975394473469692,0.22128306768872769
1757624857586.6116,756542,April7,April7,1193.5948149771916,1531.4731719004421,1643.86710484237,-0.683934541198115,0.195129527942759,-0.19038665648150563,0.676691164206208
1757624857586.6116,756542,UWB2,UWB2,-1223.0499280578154,2027.2312561667359,1718.1598254027585,0.4655253663544715,0.509245466361459,-0.4892516653397239,0.5334678961597804
