timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1759344969287.7734,233843,LeftRS2,LeftRS2,3759.5506549750316,2699.476765202477,1294.6433380274086,0.19876225196449235,0.1580104259250148,0.948669180191625,-0.188555188333679
1759344969287.7734,233843,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344969287.7734,233843,LeftRS4,LeftRS4,-567.2067765729371,3273.3013209784635,896.8596935305666,-0.5248942709249831,0.40285760421540195,0.7452426057459952,-0.08249371889347805
1759344969287.7734,233843,UWB1,UWB1,3743.1305353209614,2759.591406008418,167.90647059467466,-0.6547233471911602,0.3727160606689414,0.3089283438426857,0.5805026745268663
1759344969296.7734,233844,LeftRS2,LeftRS2,3759.6675859938327,2699.7048572473514,1294.8742178262628,0.18600616633358596,0.15738549576801092,0.9499535390363874,-0.19549881196565574
1759344969296.7734,233844,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344969296.7734,233844,LeftRS4,LeftRS4,-567.1353747288969,3267.141874836911,895.3036311715599,-0.5251943331627558,0.39016244188268345,0.7493596208476425,-0.10200166665769482
1759344969296.7734,233844,UWB1,UWB1,3743.1305021126063,2759.5913873718164,167.90651426102733,-0.654723804926265,0.37271506511524477,0.30892761742866826,0.5805031840471329
1759344969306.7747,233845,LeftRS2,LeftRS2,3761.315803280705,2701.0004553246754,1295.1144472136396,0.18178006494650858,0.15883748108698517,0.946902007272886,-0.2123752603590269
1759344969306.7747,233845,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344969306.7747,233845,LeftRS4,LeftRS4,-564.0905748882632,3268.323265526891,890.1744031516176,-0.5092582088162712,0.4110090129611809,0.747514271349023,-0.11379842770204739
1759344969306.7747,233845,UWB1,UWB1,3743.0971128485626,2759.55073171688,167.97369377294234,-0.6550041458766016,0.37333816948512355,0.3089417065047926,0.5797785802113318
1759344969316.7734,233846,LeftRS2,LeftRS2,3761.338552877019,2700.980488375895,1295.1404659582583,0.18017267143925342,0.15771999979568702,0.9473287023153724,-0.21267472793062175
1759344969316.7734,233846,LeftRS3,LeftRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759344969316.7734,233846,LeftRS4,LeftRS4,-558.8262629515416,3272.470378701381,885.0819706980202,-0.5033928182194751,0.4157068317519354,0.7520438810516198,-0.09062837068291561
1759344969316.7734,233846,UWB1,UWB1,3743.0344171454167,2759.5488287432304,168.04599977736828,-0.6553511999376023,0.37224366103428763,0.30863230233859823,0.5802547401902989
