timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1762962013857.3162,62446,Head2,Head2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762962013861.2678,62447,Head2,Head2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762962013870.2214,62448,Head2,Head2,-866.5205810376729,1922.2447825113518,425.53212858558413,0.08799706513001805,-0.071426734348441,0.9930818986270297,-0.03070962012390337
1762962013879.2495,62449,Head2,Head2,-866.7525018053102,1922.2967973154448,425.53620059358764,0.08918845133659696,-0.07184575447676729,0.9929006917112242,-0.032122019102418804
1762962013889.6458,62450,Head2,Head2,-866.7272570245266,1922.2958046787687,425.5064368801075,0.08907483327940563,-0.07167889259781453,0.9929296395969167,-0.03191459293386423
1762962013899.4485,62451,Head2,Head2,-866.5152293521239,1922.2732587413084,425.4938525997305,0.08801755391971146,-0.07150535058342845,0.9930797872301582,-0.030535737011500325
1762962013909.9094,62452,Head2,Head2,-866.502833648629,1922.2550124939148,425.47798709382164,0.0880299150456252,-0.07150975201231488,0.9930774375887409,-0.030566196629247165
1762962013919.7993,62453,Head2,Head2,-866.7062498242036,1922.2594307597399,425.4934435584166,0.08905261372723669,-0.07159759996818603,0.9929372164685247,-0.03192334285254828
1762962013929.7651,62454,Head2,Head2,-866.7355891710652,1922.2653998701203,425.5121059139225,0.08914303380697759,-0.07178629905925277,0.9929059560961117,-0.0322181492319166
1762962013939.127,62455,Head2,Head2,-866.5220587352736,1922.2475409944727,425.53029399424565,0.0881194547517242,-0.07150972288585375,0.9930645863072066,-0.030725374685166076
1762962013950.1602,62456,Head2,Head2,-866.4983901995488,1922.2238069750497,425.52255536242285,0.08788715327311754,-0.07143460618759147,0.9930980737565809,-0.030482146075037908
1762962013960.2263,62457,Head2,Head2,-866.7187050296393,1922.269420388432,425.5354157598996,0.08903579091273472,-0.071626179126268,0.9929351325641821,-0.031970938679772985
1762962013969.2148,62458,Head2,Head2,-866.515499617196,1922.236047181962,425.5378945605589,0.08794355393898809,-0.07128809705858943,0.9931008353448283,-0.03057236294023955
1762962013980.0728,62459,Head2,Head2,-866.5457674251925,1922.2683357078051,425.4727832212506,0.08823401471909458,-0.07162271897133288,0.9930389883143288,-0.030959852411767644
1762962013990.4937,62460,Head2,Head2,-866.7420145742901,1922.3336490223217,425.47749910053636,0.0890167508493708,-0.07163806625408381,0.992931922498836,-0.03209677264713614
