timestamp,frame,subject,segment,x,y,z,qx,qy,qz,qw
1759253481013.255,1124992,LeftRS2,LeftRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759253481013.255,1124992,LeftRS4,LeftRS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759253481013.255,1124992,UWB1,UWB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759253481017.2544,1126158,LeftRS2,LeftRS2,-179.44981933538287,2409.3912513772866,548.1782269884333,-0.10517631345062557,0.34129585140720614,-0.010170741894781335,0.9339976664373824
1759253481017.2544,1126158,LeftRS4,LeftRS4,1335.7852193277615,866.4279747315691,235.95681486627205,-0.05676560191572111,0.13891696365757078,0.33132761742606714,0.93150510120883
1759253481017.2544,1126158,UWB1,UWB1,-1233.859044362391,3009.0221433400443,1775.6740933516596,0.026647571288749384,0.009453689336223939,-0.2981444999453265,0.9541018770837297
1759253481028.2544,1126159,LeftRS2,LeftRS2,-179.44873081039833,2409.3734863443938,548.1413581624514,-0.10518622378759013,0.3412544114618216,-0.01014650515638449,0.9340119557137716
1759253481028.2544,1126159,LeftRS4,LeftRS4,1335.7837405321634,866.4241560140186,235.94818330332313,-0.05650827892484901,0.13873313513470303,0.3316097459999727,0.9314477483930493
1759253481028.2544,1126159,UWB1,UWB1,-1234.135089323312,3008.8987809016076,1775.9078036539458,0.02492872316377325,0.007710330717600544,-0.3032429051914404,0.9525559563682883
1759253481037.255,1126160,LeftRS2,LeftRS2,-179.4502189402413,2409.39812483139,548.139504342,-0.10538385557982693,0.3418729344829136,-0.01052843132048286,0.9337592258098988
1759253481037.255,1126160,LeftRS4,LeftRS4,1335.7892271424112,866.4170681776861,235.9349071239967,-0.056523311917625496,0.1387909878709256,0.33158925889619284,0.9314455111708624
1759253481037.255,1126160,UWB1,UWB1,-1233.9471093604618,3009.1296085210615,1775.7622323457974,0.026238251999438956,0.00980071111840069,-0.3016992393295016,0.9529916417165408
1759253481047.255,1126161,LeftRS2,LeftRS2,-179.4474002779651,2409.389323761762,548.1396552657936,-0.1053533785712051,0.34131294005010987,-0.010361952060548867,0.9339693638056215
1759253481047.255,1126161,LeftRS4,LeftRS4,1335.7936951349866,866.4269696089476,235.94008162796337,-0.05646140665014525,0.13874257746868607,0.3316919395766913,0.9314199181766972
1759253481047.255,1126161,UWB1,UWB1,-1233.7870088768411,3009.424170742827,1775.797852856763,0.024593366851936017,0.010001991585958134,-0.29778651618477064,0.9542632326825434
1759253481056.255,1126162,LeftRS2,LeftRS2,-179.4442444558379,2409.373249275991,548.1442813694741,-0.10506590455584854,0.34206368998341274,-0.010425568172017412,0.933726349217523
1759253481056.255,1126162,LeftRS4,LeftRS4,1335.7874451555033,866.4142197239524,235.9393762362781,-0.056794921887395544,0.13894076121622478,0.3314095997915976,0.931470600119206
1759253481056.255,1126162,UWB1,UWB1,-1234.0288634881156,3009.562200281239,1775.5546546194014,0.026146888644574092,0.006947251062400048,-0.30209833963677424,0.9528927899326286
1759253481066.2544,1126163,LeftRS2,LeftRS2,-179.42849127698594,2409.362246601925,548.154321142735,-0.10523069630907762,0.34146474122207227,-0.010299750157742746,0.9339283945801937
1759253481066.2544,1126163,LeftRS4,LeftRS4,1335.7977036746672,866.4310211292619,235.96328194129413,-0.05677067965697599,0.13882781184532353,0.3314033202919028,0.9314911528774854
1759253481066.2544,1126163,UWB1,UWB1,-1233.8538098872739,3008.856896393602,1775.6862695147859,0.028324537555174154,0.009354292581371822,-0.29681724153164685,0.954468303775527
1759253481077.2544,1126164,LeftRS2,LeftRS2,-179.45331607312878,2409.3863898654736,548.152023636468,-0.1052182744895434,0.34129078149415565,-0.010228266820743164,0.9339941647239534
1759253481077.2544,1126164,LeftRS4,LeftRS4,1335.7698244055393,866.4367739297326,235.94310805478568,-0.05681621354724805,0.13870123792956665,0.3312802418640183,0.9315510108552707
1759253481077.2544,1126164,UWB1,UWB1,-1233.8137421804136,3009.28030429798,1775.5583957298759,0.027185662420955548,0.010042763498079563,-0.2979135718040857,0.9541528108196231
1759253481087.2551,1126165,LeftRS2,LeftRS2,-179.4973687204668,2408.777393374338,548.2957506196657,-0.10485373754920549,0.3371714015241811,-0.008066412397224752,0.9355512133000629
1759253481087.2551,1126165,LeftRS4,LeftRS4,1335.7766877112092,866.4483004520355,235.94897524565098,-0.05664130578275413,0.13875716039949496,0.33149878633372054,0.931475586140809
1759253481087.2551,1126165,UWB1,UWB1,-1234.0055838238547,3009.0527575408064,1775.7474079275223,0.026157932109541076,0.006779906774329179,-0.30076483547814115,0.9533154300606337
1759253481098.2544,1126166,LeftRS2,LeftRS2,-179.4559818531929,2409.3929911866885,548.1365967247073,-0.10524030159997506,0.3411428953905482,-0.010009045539967279,0.9340480838003355
1759253481098.2544,1126166,LeftRS4,LeftRS4,1335.7541944535897,866.4464351384369,235.97287527941577,-0.056756779134252325,0.13864703026960606,0.33147939675251,0.9314918564047228
1759253481098.2544,1126166,UWB1,UWB1,-1233.668615954534,3009.0167317231003,1775.7355803636444,0.025717269873726124,0.010039446490438957,-0.29408467096476276,0.955380572257964
1759253481107.2551,1126167,LeftRS2,LeftRS2,-179.44236156167835,2409.382468793667,548.1652791441519,-0.1051427412743942,0.34118657145990433,-0.010032732160794177,0.9340428639511846
1759253481107.2551,1126167,LeftRS4,LeftRS4,1335.771137650985,866.4515652191236,235.93630879356337,-0.056605160473627465,0.138918309035163,0.3315208427819183,0.9314459136330636
1759253481107.2551,1126167,UWB1,UWB1,-1233.7380816958057,3009.5522694667034,1775.5984412201021,0.02692978471354629,0.010261158876299855,-0.2970135277294679,0.9544382953651295
1759253481118.2542,1126168,LeftRS2,LeftRS2,-179.455111331736,2409.369762186817,548.1651792286096,-0.10503501076485702,0.34066518501937226,-0.009962436503230681,0.9342460211787162
1759253481118.2542,1126168,LeftRS4,LeftRS4,1335.7621689431012,866.4416558967804,235.94990716151818,-0.0565220278668137,0.1387921315451662,0.33143543913796253,0.9315001633227975
1759253481118.2542,1126168,UWB1,UWB1,-1233.9745565491658,3008.937396951974,1775.8803080518765,0.026559614281818314,0.008791185611861752,-0.30117212743066135,0.9531593002240645
1759253481128.2542,1126169,LeftRS2,LeftRS2,-179.4384845006067,2409.3557822381445,548.1826681810458,-0.10510066456753503,0.341654450613131,-0.010259680286151186,0.9338740951777857
1759253481128.2542,1126169,LeftRS4,LeftRS4,1335.7747766802138,866.428063645512,235.93835182929652,-0.05658079276079732,0.13906231006715497,0.331353897224162,0.9314853099237291
1759253481128.2542,1126169,UWB1,UWB1,-1233.780722311272,3009.8739052719097,1775.5091707201798,0.02593291749376897,0.008510895574535257,-0.29827100466719514,0.9540909056382431
1759253481138.2551,1126170,LeftRS2,LeftRS2,-179.4331004680719,2409.355248113193,548.1482057905876,-0.10500898222062226,0.3412449640790363,-0.010250888035630415,0.934034211064117
1759253481138.2551,1126170,LeftRS4,LeftRS4,1335.7911401681358,866.4216068260465,235.94255418005258,-0.05649348197126822,0.13890610988439303,0.33135564552285673,0.9315132931481321
1759253481138.2551,1126170,UWB1,UWB1,-1233.9088571757245,3009.2835164211697,1775.9255332189857,0.019833451489124822,0.009618967145415326,-0.29888792235652856,0.954033605038356
1759253481148.2542,1126171,LeftRS2,LeftRS2,-179.42979271159132,2409.407727319689,548.1267002966815,-0.10501055483816121,0.3415509916015395,-0.010340957931157755,0.9339211787392193
1759253481148.2542,1126171,LeftRS4,LeftRS4,1335.8079577969238,866.4325040276964,235.9436699172253,-0.056507282778299105,0.13887857627315464,0.3314626744208327,0.9314784825808613
