0.1000000000000000056 0.004597289 0.006083645 0.005097545 0.05964832 0.0709863 0.01928419 
0.2000000000000000111 0.00304793 0.003539652 0.003441907 0.04355162 0.05956176 0.01381869 
0.3000000000000000444 0.002451409 0.002768872 0.002783841 0.03804251 0.05288476 0.0115849 
0.4000000000000000222 0.002114309 0.002370833 0.002417066 0.03077865 0.04260348 0.009595952 
0.5 0.001874652 0.00208182 0.002156839 0.02402117 0.03395637 0.008141057 
0.6000000000000000888 0.00171537 0.001891675 0.001977227 0.02028849 0.02880073 0.007290602 
0.7000000000000000666 0.001598886 0.001771811 0.001831675 0.01889462 0.02651016 0.006772782 
0.8000000000000000444 0.001486154 0.001666663 0.00170606 0.01775923 0.02552916 0.006384751 
0.9000000000000000222 0.001394463 0.001533013 0.001593988 0.01693768 0.02474434 0.006199081 
1 0.001318107 0.001466229 0.001529337 0.01616602 0.02359194 0.005932524 
1.100000000000000089 0.001263428 0.001383619 0.00144914 0.01535106 0.0227045 0.005789834 
1.200000000000000178 0.001205446 0.001351282 0.00138884 0.01457624 0.02164172 0.005559877 
1.300000000000000044 0.001176014 0.001323007 0.001347083 0.01398932 0.0208401 0.005337043 
1.400000000000000133 0.001134794 0.001283449 0.001301055 0.01345947 0.02028275 0.00523393 
1.5 0.001095979 0.001229635 0.001254385 0.01276996 0.01966664 0.005151253 
1.600000000000000089 0.00105575 0.001196829 0.001219254 0.01235434 0.01899219 0.005038336 
1.700000000000000178 0.001019989 0.001149886 0.001192792 0.01230691 0.01908731 0.004972609 
1.800000000000000044 0.0009957676 0.001129144 0.001161457 0.01228047 0.01900582 0.004945343 
1.900000000000000133 0.0009843535 0.001116377 0.001112317 0.01169707 0.01846571 0.004861338 
2 0.0009485578 0.00107192 0.001090007 0.01136787 0.01787305 0.004718446 
2.100000000000000089 0.000925942 0.001067186 0.001069251 0.01091297 0.01729016 0.004675089 
2.200000000000000178 0.0009036989 0.001040987 0.001044265 0.01051962 0.01675969 0.004623402 
2.300000000000000266 0.0008754582 0.00102494 0.001017143 0.01044404 0.01656276 0.004479284 
2.400000000000000355 0.0008680022 0.001018998 0.001001769 0.01028422 0.01652441 0.004496776 
2.5 0.0008528328 0.0009959831 0.0009754184 0.01028457 0.01617755 0.004395684 
2.600000000000000089 0.0008516372 0.001025628 0.0009675237 0.01003262 0.01600199 0.004320667 
2.700000000000000178 0.0008211526 0.0009810748 0.0009383888 0.00950951 0.01542523 0.004242579 
2.800000000000000266 0.0008221354 0.001022832 0.0009410707 0.009400691 0.01473634 0.004152823 
2.900000000000000355 0.0007983739 0.000942699 0.0009212208 0.009009129 0.01447984 0.00405281 
3 0.0007856956 0.0009223271 0.0008938138 0.008972801 0.01416445 0.004015619 
3.100000000000000089 0.0007759857 0.0009208605 0.0008723838 0.00881678 0.01370491 0.003914976 
3.200000000000000178 0.0007675472 0.0009384745 0.000860037 0.008780011 0.01334096 0.003888932 
3.300000000000000266 0.0007526141 0.0009109286 0.0008543978 0.008540051 0.01321066 0.003867635 
3.400000000000000355 0.0007396212 0.0009093967 0.0008391345 0.00825939 0.01283023 0.003789143 
3.5 0.0007363214 0.0009068873 0.0008466156 0.008078851 0.01230351 0.003730496 
3.600000000000000089 0.0007254631 0.0008918539 0.0008262934 0.007804897 0.0119814 0.003642773 
3.700000000000000178 0.0007245597 0.0008791906 0.0008190763 0.007905782 0.01165241 0.003594393 
3.800000000000000266 0.0007268986 0.0008910109 0.0007968154 0.007506645 0.01147415 0.003580447 
3.900000000000000355 0.0006982591 0.0008784918 0.0008131679 0.007443316 0.01117201 0.003501104 
4 0.0006964988 0.0008713018 0.000780437 0.007371903 0.01110552 0.003501698 
4.100000000000000533 0.0006929594 0.0008590148 0.0007751459 0.007361868 0.01113658 0.003442403 
4.200000000000000178 0.0006900849 0.0008659544 0.0007903741 0.007279997 0.01054157 0.003437453 
4.299999999999999822 0.0006720374 0.0008655788 0.0007526848 0.007024647 0.01041481 0.0033141 
4.400000000000000355 0.0006606924 0.0008454659 0.0007624445 0.007054746 0.01051992 0.003354795 
4.5 0.0006453148 0.0008485501 0.0007425851 0.007008851 0.009945952 0.003311152 
4.600000000000000533 0.000641653 0.0008408116 0.0007397175 0.006982442 0.01002072 0.003221711 
4.700000000000000178 0.0006374936 0.0008248378 0.0007400152 0.006717513 0.01002161 0.003242839 
4.800000000000000711 0.0006562964 0.0008227689 0.0007283152 0.00663745 0.009639787 0.003243619 
4.900000000000000355 0.0006632927 0.0008294181 0.0007311282 0.006608059 0.009983943 0.003194669 
5 0.0006280652 0.0008273743 0.0007034033 0.006508281 0.009633183 0.003169941 
5.100000000000000533 0.0006205581 0.0008385436 0.0007049942 0.006343995 0.009598025 0.003118496 
5.200000000000000178 0.0006396899 0.000864743 0.0007127779 0.006353244 0.009391754 0.003087181 
5.300000000000000711 0.0006108101 0.0008156393 0.0007006929 0.006426223 0.009263221 0.003075046 
5.400000000000000355 0.0006222154 0.0008151639 0.0007045572 0.006381506 0.009194992 0.002965258 
5.5 0.0006031603 0.0007999323 0.0006858559 0.006210687 0.008948147 0.003021123 
5.600000000000000533 0.0006171501 0.0008515352 0.0006949118 0.006259373 0.009067257 0.002924463 
5.700000000000000178 0.0006039856 0.0008139363 0.0006825617 0.006089163 0.008922281 0.002969386 
5.800000000000000711 0.0006011102 0.0008094101 0.0006764798 0.005915434 0.008874941 0.002949746 
5.900000000000000355 0.0005945063 0.0008361635 0.0006696621 0.005932053 0.008623024 0.002864337 
6 0.0005795081 0.0008135094 0.0006691538 0.006085789 0.008667776 0.002888175 
6.100000000000000533 0.0005833995 0.0008174969 0.00064475 0.006062571 0.00868926 0.002834425 
6.200000000000000178 0.0005844762 0.0008102198 0.0006649562 0.0057504 0.008654599 0.002772431 
6.300000000000000711 0.0005755391 0.0008176004 0.0006458819 0.006080328 0.008589287 0.002805081 
6.400000000000000355 0.0005750336 0.0007873515 0.0006549299 0.005665007 0.008678378 0.002675456 
6.5 0.0005591392 0.0007948485 0.0006540921 0.005737673 0.008672078 0.002768717 
