#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1761339453903909376,-0.507226,0.148406,0.208716,0.546878,-0.566147,0.467739,-0.402022,5.01751e-06,-2.50727e-05,7.96593e-06,0,0,0,0,0,0
1761339453913909504,-0.507223,0.14834,0.208716,0.546838,-0.566222,0.467642,-0.402083,2.81166e-05,-9.70601e-05,5.2974e-05,0,0,0,0,0,0
1761339453923909376,-0.507219,0.148355,0.208736,0.546875,-0.566193,0.467657,-0.402056,-2.96463e-05,-0.000127581,5.68341e-05,0,0,0,0,0,0
1761339453933909504,-0.507229,0.148391,0.208769,0.546859,-0.566177,0.467701,-0.40205,-5.43955e-05,-7.18244e-05,8.51397e-05,0,0,0,0,0,0
1761339453943909376,-0.507235,0.14843,0.208783,0.546871,-0.566143,0.467741,-0.402036,-5.93459e-05,2.17751e-06,2.56728e-05,0,0,0,0,0,0
1761339453953909504,-0.507236,0.148472,0.208805,0.546907,-0.566182,0.467718,-0.401958,2.86997e-05,6.62822e-05,-5.08592e-05,0,0,0,0,0,0
1761339453963909376,-0.507226,0.14844,0.208787,0.546845,-0.566184,0.467703,-0.402058,5.78832e-05,0.000108439,-6.17798e-05,0,0,0,0,0,0
1761339453973909504,-0.507233,0.148404,0.208766,0.546839,-0.566215,0.467691,-0.402035,3.19152e-05,8.52569e-05,-8.26381e-05,0,0,0,0,0,0
1761339453983909376,-0.507224,0.148396,0.208739,0.546842,-0.566205,0.467685,-0.402053,5.15345e-07,-1.83155e-05,-3.49289e-05,0,0,0,0,0,0
1761339453993909248,-0.507222,0.148403,0.208716,0.546889,-0.566166,0.467701,-0.402026,7.89193e-05,-6.87655e-06,5.19526e-06,0,0,0,0,0,0
1761339454003909376,-0.507225,0.148392,0.20872,0.546854,-0.566193,0.467672,-0.402069,-8.22657e-06,1.80258e-05,7.28593e-05,0,0,0,0,0,0
1761339454013909248,-0.507217,0.148415,0.208741,0.546859,-0.566152,0.467699,-0.402087,-6.5389e-07,-3.59146e-05,0.000112085,0,0,0,0,0,0
1761339454023909376,-0.507227,0.14843,0.208762,0.546861,-0.566171,0.467683,-0.402076,-9.81226e-06,-2.7757e-05,8.21154e-05,0,0,0,0,0,0
1761339454033909248,-0.507228,0.148448,0.208786,0.54684,-0.566174,0.467722,-0.402057,-4.02177e-06,-4.021e-05,2.61584e-05,0,0,0,0,0,0
1761339454043909376,-0.507231,0.148422,0.208778,0.546827,-0.566223,0.467702,-0.402028,3.02592e-05,1.4838e-06,-4.88743e-05,0,0,0,0,0,0
1761339454053909248,-0.50722,0.148396,0.20877,0.546831,-0.566201,0.467701,-0.402055,7.24796e-05,-8.05454e-06,-0.000117497,0,0,0,0,0,0
1761339454063909376,-0.507213,0.148384,0.208765,0.54686,-0.56619,0.467685,-0.402049,4.49421e-05,3.89872e-05,-5.75795e-05,0,0,0,0,0,0
1761339454073909248,-0.507224,0.148379,0.208762,0.546849,-0.566219,0.46768,-0.40203,1.56931e-05,6.22818e-05,8.96606e-06,0,0,0,0,0,0
1761339454083909376,-0.507215,0.148374,0.208746,0.546829,-0.566203,0.467697,-0.402058,4.52883e-06,0.000120808,7.25408e-05,0,0,0,0,0,0
1761339454093909248,-0.507211,0.148419,0.208748,0.54692,-0.566141,0.467663,-0.402062,2.8673e-05,0.000139023,6.35347e-05,0,0,0,0,0,0
1761339454103909376,-0.507234,0.148452,0.208744,0.546864,-0.566134,0.467731,-0.402069,-1.13947e-05,4.031e-05,4.27738e-05,0,0,0,0,0,0
1761339454113909248,-0.507234,0.148452,0.208758,0.546851,-0.566185,0.4677,-0.402051,3.14439e-05,-2.16004e-05,3.36369e-05,0,0,0,0,0,0
1761339454123909120,-0.507222,0.148456,0.208765,0.546879,-0.566221,0.467682,-0.401983,1.72908e-05,-0.000152427,-3.87606e-05,0,0,0,0,0,0
1761339454133909248,-0.507212,0.148433,0.208755,0.546852,-0.566189,0.467674,-0.402075,-8.12577e-06,-7.53402e-05,-6.11242e-05,0,0,0,0,0,0
1761339454143909120,-0.507208,0.148418,0.208751,0.546891,-0.566199,0.467667,-0.402016,2.02507e-05,-5.97724e-05,-3.51532e-05,0,0,0,0,0,0
1761339454153909248,-0.507223,0.14839,0.208753,0.546858,-0.566178,0.467734,-0.402012,9.2688e-06,4.15848e-05,2.67655e-05,0,0,0,0,0,0
1761339454163909120,-0.507222,0.14837,0.208763,0.546839,-0.566198,0.467678,-0.402075,-1.29498e-05,0.000108928,7.2442e-05,0,0,0,0,0,0
1761339454173909248,-0.507246,0.148365,0.208769,0.546803,-0.566269,0.46767,-0.402033,-1.68205e-05,0.000155311,8.13673e-05,0,0,0,0,0,0
1761339454183909120,-0.507244,0.148399,0.208787,0.546818,-0.566175,0.467777,-0.402021,1.68793e-05,6.60088e-05,4.18887e-05,0,0,0,0,0,0
1761339454193909248,-0.507239,0.148435,0.208774,0.546819,-0.566187,0.467776,-0.402004,2.14036e-05,-6.38024e-05,2.80767e-06,0,0,0,0,0,0
1761339454203909120,-0.507217,0.148457,0.208745,0.546897,-0.566147,0.467694,-0.40205,5.52269e-06,-0.000157722,-7.52511e-05,0,0,0,0,0,0
1761339454213909248,-0.507204,0.148462,0.208736,0.546933,-0.566123,0.467672,-0.402059,5.35093e-06,-7.87362e-05,-7.95692e-05,0,0,0,0,0,0
1761339454223909120,-0.507216,0.148433,0.208728,0.546868,-0.566169,0.467716,-0.402033,1.98688e-05,1.30471e-05,-6.24577e-05,0,0,0,0,0,0
1761339454233909248,-0.507226,0.148387,0.208738,0.546802,-0.566253,0.467664,-0.402064,-3.02952e-05,4.66307e-05,1.13275e-05,0,0,0,0,0,0
1761339454243909120,-0.507201,0.148379,0.208748,0.546862,-0.566202,0.467629,-0.402095,-3.91081e-05,1.98361e-05,8.05118e-05,0,0,0,0,0,0
1761339454253908992,-0.507213,0.148392,0.20878,0.54682,-0.566213,0.467676,-0.402082,-1.76659e-05,4.8728e-05,9.97707e-05,0,0,0,0,0,0
1761339454263909120,-0.507227,0.148397,0.208791,0.546838,-0.566214,0.46768,-0.402051,-5.56363e-05,1.20332e-05,5.30215e-05,0,0,0,0,0,0
1761339454273908992,-0.507228,0.148421,0.20879,0.546843,-0.566204,0.467689,-0.402048,-2.07775e-05,-1.03465e-05,3.70217e-05,0,0,0,0,0,0
1761339454283909120,-0.507232,0.148438,0.208777,0.546886,-0.566167,0.467711,-0.402016,-2.24542e-05,-9.7969e-05,-2.69549e-05,0,0,0,0,0,0
1761339454293908992,-0.507228,0.14845,0.208751,0.546889,-0.56612,0.467766,-0.402014,3.43556e-05,-4.78432e-05,-4.08255e-05,0,0,0,0,0,0
1761339454303909120,-0.507201,0.148411,0.208723,0.546879,-0.56615,0.467667,-0.402101,1.00976e-05,1.06675e-05,-4.44979e-05,0,0,0,0,0,0
1761339454313908992,-0.507201,0.148413,0.208727,0.546907,-0.56616,0.467651,-0.402068,-1.89759e-05,5.13457e-05,-5.2884e-05,0,0,0,0,0,0
1761339454323909120,-0.507222,0.148402,0.208747,0.546864,-0.566186,0.467712,-0.402017,1.40433e-05,9.85233e-05,-1.23706e-05,0,0,0,0,0,0
1761339454333908992,-0.507214,0.148411,0.208767,0.5469,-0.56618,0.467658,-0.402041,-2.23153e-05,6.07045e-05,4.10886e-05,0,0,0,0,0,0
1761339454343909120,-0.507212,0.148425,0.208786,0.546927,-0.566159,0.467621,-0.402076,-4.96966e-05,8.83093e-06,6.37707e-05,0,0,0,0,0,0
1761339454353908992,-0.507224,0.148426,0.208796,0.54688,-0.566187,0.467707,-0.402,-5.05537e-06,-7.99351e-05,7.61448e-05,0,0,0,0,0,0
1761339454363909120,-0.507217,0.148424,0.208793,0.546858,-0.566143,0.467739,-0.402055,3.14581e-05,-7.40807e-05,-3.07581e-07,0,0,0,0,0,0
1761339454373908992,-0.507218,0.148405,0.20876,0.546853,-0.566171,0.467695,-0.402073,1.63465e-05,-0.000106008,-4.60844e-05,0,0,0,0,0,0
1761339454383908864,-0.507229,0.148427,0.208743,0.546875,-0.566175,0.467717,-0.402012,-2.15565e-05,-7.4965e-05,-1.85967e-05,0,0,0,0,0,0
1761339454393908992,-0.507226,0.148416,0.208734,0.546854,-0.566166,0.467717,-0.402055,-5.15839e-05,-2.73774e-05,8.3271e-07,0,0,0,0,0,0
1761339454403908864,-0.507222,0.148426,0.20873,0.546864,-0.566169,0.467702,-0.402053,6.327e-06,4.85894e-05,-1.01366e-05,0,0,0,0,0,0
1761339454413908992,-0.50723,0.148394,0.208752,0.546803,-0.56624,0.467672,-0.402072,-1.81789e-05,6.05307e-05,1.0323e-05,0,0,0,0,0,0
1761339454423908864,-0.507227,0.148433,0.208777,0.546855,-0.566195,0.467686,-0.402048,2.82516e-05,0.000103135,2.38159e-05,0,0,0,0,0,0
1761339454433908992,-0.507221,0.148424,0.20879,0.546876,-0.566177,0.467697,-0.402032,3.76701e-05,6.79495e-05,-1.43901e-05,0,0,0,0,0,0
1761339454443908864,-0.507224,0.148398,0.208785,0.546865,-0.566201,0.467654,-0.402064,6.42171e-05,-5.07848e-05,-7.40125e-06,0,0,0,0,0,0
1761339454453908992,-0.507234,0.148393,0.208767,0.546813,-0.566231,0.467689,-0.40205,-2.89248e-05,-0.000112475,1.28984e-05,0,0,0,0,0,0
1761339454463908864,-0.507223,0.148401,0.208747,0.54684,-0.566199,0.467685,-0.402063,-1.26333e-05,-0.00010049,1.03626e-05,0,0,0,0,0,0
1761339454473908992,-0.507223,0.148411,0.208735,0.546885,-0.566166,0.467731,-0.401996,-1.76916e-05,-3.07478e-05,1.88786e-05,0,0,0,0,0,0
1761339454483908864,-0.507239,0.14842,0.208745,0.546859,-0.566171,0.467738,-0.402017,-7.68522e-06,1.11011e-05,2.5322e-05,0,0,0,0,0,0
1761339454493908992,-0.507241,0.148413,0.208756,0.546857,-0.566211,0.467715,-0.40199,-8.32422e-05,1.8651e-05,6.12398e-06,0,0,0,0,0,0
1761339454503908864,-0.507234,0.148416,0.208769,0.546862,-0.566216,0.467713,-0.401977,-3.59303e-05,1.70474e-05,-5.3346e-05,0,0,0,0,0,0
1761339454513908736,-0.507245,0.148421,0.208768,0.546819,-0.566209,0.467724,-0.402033,-1.57527e-05,-4.94739e-06,-3.84577e-05,0,0,0,0,0,0
1761339454523908864,-0.507237,0.148425,0.208781,0.546855,-0.566206,0.467706,-0.402009,3.48199e-05,-5.4265e-05,-1.25907e-05,0,0,0,0,0,0
1761339454533908736,-0.507239,0.148399,0.208772,0.546823,-0.566237,0.467702,-0.402014,-1.63016e-05,-0.000102182,1.65108e-05,0,0,0,0,0,0
1761339454543908864,-0.507214,0.148398,0.208758,0.546866,-0.566185,0.467647,-0.402092,1.86465e-05,-0.000106092,3.10088e-05,0,0,0,0,0,0
1761339454553908736,-0.507215,0.148402,0.208748,0.546867,-0.566146,0.467687,-0.4021,-7.01812e-06,5.18907e-06,5.0196e-05,0,0,0,0,0,0
1761339454563908864,-0.507223,0.14841,0.208738,0.546845,-0.566165,0.467717,-0.402067,9.42888e-06,-1.00117e-05,2.58601e-05,0,0,0,0,0,0
1761339454573908736,-0.507217,0.148429,0.208756,0.546895,-0.566182,0.467698,-0.401998,-4.62054e-06,8.42785e-05,-1.66555e-05,0,0,0,0,0,0
