#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1759345551338184448,-957.727,-998.96,-759.615,0.448651,0.817213,0.139807,-0.333661,46.9271,-71.5449,-210.683,-0.0139026,0.0257378,0.0360244,30.7728,20.6183,49.9349
1759345551348184320,-957.259,-999.672,-761.722,0.448459,0.816981,0.13995,-0.334427,46.7024,-70.8353,-210.646,-0.0139026,0.0257378,0.0360244,30.7728,20.6183,49.9349
1759345551358184448,-956.793,-1000.38,-763.828,0.448249,0.816739,0.140113,-0.335228,46.4784,-70.1253,-210.608,-0.0139026,0.0257377,0.0360243,30.7728,20.6184,49.9349
1759345551368184320,-956.329,-1001.07,-765.934,0.448026,0.816493,0.140289,-0.336052,46.2552,-69.4149,-210.57,-0.0139026,0.0257377,0.0360243,30.7728,20.6184,49.9348
1759345551378184192,-955.867,-1001.77,-768.039,0.447846,0.816181,0.140548,-0.336941,46.0327,-68.7042,-210.532,-0.0139026,0.0257376,0.0360243,30.7728,20.6184,49.9348
1759345551388184320,-955.408,-1002.45,-770.144,0.447643,0.815926,0.140745,-0.337745,45.8111,-67.9933,-210.494,-0.0139026,0.0257376,0.0360242,30.7729,20.6184,49.9348
1759345551398184192,-954.951,-1003.13,-772.249,0.447415,0.815685,0.140958,-0.338538,45.59,-67.2823,-210.456,-0.0139025,0.0257375,0.0360242,30.7729,20.6184,49.9347
1759345551408184320,-954.496,-1003.79,-774.353,0.447168,0.815458,0.14117,-0.339324,45.3695,-66.5709,-210.417,-0.0139025,0.0257375,0.0360241,30.7729,20.6184,49.9347
1759345551418184192,-954.043,-1004.46,-776.457,0.446934,0.815229,0.141361,-0.3401,45.1499,-65.8596,-210.378,-0.0139025,0.0257374,0.0360241,30.7729,20.6185,49.9347
1759345551428184320,-953.592,-1005.11,-778.56,0.446664,0.815058,0.141496,-0.34081,44.931,-65.1483,-210.338,-0.0139025,0.0257374,0.0360241,30.7729,20.6185,49.9346
1759345551438184192,-953.144,-1005.76,-780.664,0.446426,0.814846,0.141688,-0.341546,44.7129,-64.437,-210.297,-0.0139025,0.0257373,0.036024,30.773,20.6185,49.9346
1759345551448184320,-952.698,-1006.4,-782.766,0.446168,0.814616,0.141934,-0.34233,44.4951,-63.7253,-210.256,-0.0139025,0.0257372,0.036024,30.773,20.6185,49.9346
1759345551458184192,-952.254,-1007.03,-784.869,0.445937,0.814335,0.142263,-0.343162,44.2778,-63.0134,-210.215,-0.0139025,0.0257372,0.0360239,30.773,20.6185,49.9345
1759345551468184320,-951.812,-1007.66,-786.97,0.445662,0.814105,0.142539,-0.343949,44.0606,-62.3017,-210.173,-0.0139025,0.0257371,0.0360239,30.773,20.6185,49.9345
1759345551478184192,-951.372,-1008.28,-789.072,0.445392,0.813896,0.14279,-0.34469,43.8442,-61.5901,-210.131,-0.0139025,0.0257371,0.0360238,30.7731,20.6186,49.9345
1759345551488184320,-950.935,-1008.89,-791.173,0.445152,0.813684,0.143063,-0.345386,43.6286,-60.8785,-210.089,-0.0139025,0.025737,0.0360238,30.7731,20.6186,49.9344
1759345551498184192,-950.499,-1009.5,-793.273,0.444822,0.813529,0.143219,-0.34611,43.4133,-60.1672,-210.046,-0.0139025,0.0257369,0.0360237,30.7731,20.6186,49.9344
1759345551508184320,-950.066,-1010.1,-795.374,0.444566,0.813295,0.143498,-0.346872,43.1985,-59.4561,-210.003,-0.0139025,0.0257369,0.0360237,30.7731,20.6186,49.9344
1759345551518184192,-949.635,-1010.69,-797.473,0.444341,0.813075,0.143811,-0.347546,42.9837,-58.7452,-209.96,-0.0139025,0.0257368,0.0360236,30.7731,20.6186,49.9343
1759345551528184064,-949.206,-1011.27,-799.573,0.444042,0.81286,0.144088,-0.348317,42.7691,-58.0345,-209.915,-0.0139025,0.0257367,0.0360236,30.7732,20.6186,49.9343
1759345551538184192,-948.78,-1011.85,-801.672,0.443775,0.812581,0.144487,-0.349142,42.5549,-57.3239,-209.87,-0.0139025,0.0257366,0.0360235,30.7732,20.6187,49.9343
1759345551548184064,-948.355,-1012.42,-803.77,0.4435,0.812349,0.144823,-0.34989,42.3409,-56.6131,-209.824,-0.0139025,0.0257366,0.0360234,30.7732,20.6187,49.9342
1759345551558184192,-947.932,-1012.98,-805.868,0.443209,0.81213,0.145148,-0.350631,42.1275,-55.9023,-209.777,-0.0139024,0.0257365,0.0360234,30.7732,20.6187,49.9342
1759345551568184064,-947.512,-1013.54,-807.965,0.442896,0.811927,0.14548,-0.351359,41.9149,-55.1916,-209.729,-0.0139024,0.0257364,0.0360233,30.7733,20.6187,49.9341
1759345551578184192,-947.094,-1014.09,-810.062,0.442563,0.811772,0.145721,-0.352036,41.7031,-54.481,-209.682,-0.0139024,0.0257363,0.0360233,30.7733,20.6187,49.9341
1759345551588184064,-946.678,-1014.63,-812.159,0.442272,0.811578,0.146022,-0.352724,41.4919,-53.7704,-209.634,-0.0139024,0.0257363,0.0360232,30.7733,20.6187,49.9341
1759345551598184192,-946.264,-1015.16,-814.255,0.44203,0.811357,0.146369,-0.353392,41.2814,-53.0599,-209.586,-0.0139024,0.0257362,0.0360231,30.7733,20.6188,49.934
