#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1762961823213486080,0.291518,0.537515,1.08851,0.664577,-0.625775,-0.318542,0.255488,0.0461152,-0.0487802,0.008994,0,0,0,0,0,0
1762961823223485952,0.291604,0.53736,1.08838,0.663679,-0.626406,-0.319046,0.255648,0.045737,-0.0469272,0.0103915,0,0,0,0,0,0
1762961823233485824,0.291763,0.537226,1.08828,0.662791,-0.626904,-0.319649,0.255977,0.0456407,-0.0445932,0.0124249,0,0,0,0,0,0
1762961823243485952,0.292003,0.537121,1.08825,0.662047,-0.627113,-0.320252,0.256635,0.0459472,-0.0427308,0.0144755,0,0,0,0,0,0
1762961823253485824,0.29233,0.53699,1.08831,0.66143,-0.627097,-0.320732,0.257662,0.0461349,-0.0405828,0.0162779,0,0,0,0,0,0
1762961823263485952,0.292749,0.536826,1.08844,0.661051,-0.626774,-0.321017,0.259065,0.0469,-0.0381291,0.0188435,0,0,0,0,0,0
1762961823273485824,0.293324,0.536649,1.08867,0.660684,-0.626187,-0.321547,0.260757,0.0478332,-0.0357449,0.021603,0,0,0,0,0,0
1762961823283485952,0.293932,0.536567,1.08903,0.660932,-0.624779,-0.321888,0.263075,0.0488323,-0.0339283,0.0240745,0,0,0,0,0,0
1762961823293485824,0.294584,0.536261,1.08939,0.661011,-0.623468,-0.321779,0.266103,0.0503022,-0.0323872,0.0266145,0,0,0,0,0,0
1762961823303485952,0.295242,0.535816,1.08969,0.66082,-0.622475,-0.321746,0.268925,0.0513055,-0.0308524,0.0286647,0,0,0,0,0,0
1762961823313485824,0.296487,0.535121,1.09004,0.660841,-0.622189,-0.321317,0.270046,0.0529245,-0.0297879,0.0312048,0,0,0,0,0,0
1762961823323485952,0.297926,0.534473,1.09053,0.661331,-0.62136,-0.321345,0.270721,0.0551119,-0.0290792,0.0337669,0,0,0,0,0,0
1762961823333485824,0.297814,0.534782,1.09091,0.662277,-0.617038,-0.323198,0.276038,0.0565783,-0.0284107,0.0354822,0,0,0,0,0,0
1762961823343485952,0.29767,0.534978,1.09124,0.662948,-0.613273,-0.324549,0.281183,0.058251,-0.028053,0.0371755,0,0,0,0,0,0
